state,date,sex,age,ethnicity,population ('000)
Negeri Sembilan,1/1/2023,both,85+,other_noncitizen,0.1
Negeri Sembilan,1/1/2023,female,overall,overall,589.1
Negeri Sembilan,1/1/2023,female,overall,bumi_malay,355.8
Negeri Sembilan,1/1/2023,female,overall,bumi_other,10.8
Negeri Sembilan,1/1/2023,female,overall,chinese,121.7
Negeri Sembilan,1/1/2023,female,overall,indian,80.7
Negeri Sembilan,1/1/2023,female,overall,other_citizen,2.4
Negeri Sembilan,1/1/2023,female,overall,other_noncitizen,17.8
Negeri Sembilan,1/1/2023,female,0-4,overall,40.6
Negeri Sembilan,1/1/2023,female,0-4,bumi_malay,29.5
Negeri Sembilan,1/1/2023,female,0-4,bumi_other,1.1
Negeri Sembilan,1/1/2023,female,0-4,chinese,4.8
Negeri Sembilan,1/1/2023,female,0-4,indian,4.4
Negeri Sembilan,1/1/2023,female,0-4,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,0-4,other_noncitizen,0.6
Negeri Sembilan,1/1/2023,female,9-May,overall,53
Negeri Sembilan,1/1/2023,female,9-May,bumi_malay,32.4
Negeri Sembilan,1/1/2023,female,9-May,bumi_other,1.1
Negeri Sembilan,1/1/2023,female,9-May,chinese,11.6
Negeri Sembilan,1/1/2023,female,9-May,indian,7
Negeri Sembilan,1/1/2023,female,9-May,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,9-May,other_noncitizen,0.6
Negeri Sembilan,1/1/2023,female,14-Oct,overall,50.3
Negeri Sembilan,1/1/2023,female,14-Oct,bumi_malay,31.2
Negeri Sembilan,1/1/2023,female,14-Oct,bumi_other,1.1
Negeri Sembilan,1/1/2023,female,14-Oct,chinese,10.4
Negeri Sembilan,1/1/2023,female,14-Oct,indian,7.2
Negeri Sembilan,1/1/2023,female,14-Oct,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,14-Oct,other_noncitizen,0.2
Negeri Sembilan,1/1/2023,female,15-19,overall,44.9
Negeri Sembilan,1/1/2023,female,15-19,bumi_malay,27.8
Negeri Sembilan,1/1/2023,female,15-19,bumi_other,1
Negeri Sembilan,1/1/2023,female,15-19,chinese,9.4
Negeri Sembilan,1/1/2023,female,15-19,indian,6.2
Negeri Sembilan,1/1/2023,female,15-19,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,15-19,other_noncitizen,0.3
Negeri Sembilan,1/1/2023,female,20-24,overall,52.2
Negeri Sembilan,1/1/2023,female,20-24,bumi_malay,33.2
Negeri Sembilan,1/1/2023,female,20-24,bumi_other,1
Negeri Sembilan,1/1/2023,female,20-24,chinese,8
Negeri Sembilan,1/1/2023,female,20-24,indian,5.9
Negeri Sembilan,1/1/2023,female,20-24,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,20-24,other_noncitizen,3.9
Negeri Sembilan,1/1/2023,female,25-29,overall,44.4
Negeri Sembilan,1/1/2023,female,25-29,bumi_malay,27.4
Negeri Sembilan,1/1/2023,female,25-29,bumi_other,1
Negeri Sembilan,1/1/2023,female,25-29,chinese,6.7
Negeri Sembilan,1/1/2023,female,25-29,indian,5.3
Negeri Sembilan,1/1/2023,female,25-29,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,25-29,other_noncitizen,3.9
Negeri Sembilan,1/1/2023,female,30-34,overall,48.5
Negeri Sembilan,1/1/2023,female,30-34,bumi_malay,29.7
Negeri Sembilan,1/1/2023,female,30-34,bumi_other,0.9
Negeri Sembilan,1/1/2023,female,30-34,chinese,8.2
Negeri Sembilan,1/1/2023,female,30-34,indian,6.8
Negeri Sembilan,1/1/2023,female,30-34,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,30-34,other_noncitizen,2.7
Negeri Sembilan,1/1/2023,female,35-39,overall,49.7
Negeri Sembilan,1/1/2023,female,35-39,bumi_malay,30.3
Negeri Sembilan,1/1/2023,female,35-39,bumi_other,0.9
Negeri Sembilan,1/1/2023,female,35-39,chinese,9.4
Negeri Sembilan,1/1/2023,female,35-39,indian,7
Negeri Sembilan,1/1/2023,female,35-39,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,35-39,other_noncitizen,1.8
Negeri Sembilan,1/1/2023,female,40-44,overall,39.5
Negeri Sembilan,1/1/2023,female,40-44,bumi_malay,23.5
Negeri Sembilan,1/1/2023,female,40-44,bumi_other,0.7
Negeri Sembilan,1/1/2023,female,40-44,chinese,8.2
Negeri Sembilan,1/1/2023,female,40-44,indian,5.9
Negeri Sembilan,1/1/2023,female,40-44,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,40-44,other_noncitizen,1.1
Negeri Sembilan,1/1/2023,female,45-49,overall,33.8
Negeri Sembilan,1/1/2023,female,45-49,bumi_malay,19.2
Negeri Sembilan,1/1/2023,female,45-49,bumi_other,0.5
Negeri Sembilan,1/1/2023,female,45-49,chinese,7.8
Negeri Sembilan,1/1/2023,female,45-49,indian,5.3
Negeri Sembilan,1/1/2023,female,45-49,other_citizen,0.2
Negeri Sembilan,1/1/2023,female,45-49,other_noncitizen,0.8
Negeri Sembilan,1/1/2023,female,50-54,overall,28.1
Negeri Sembilan,1/1/2023,female,50-54,bumi_malay,15.6
Negeri Sembilan,1/1/2023,female,50-54,bumi_other,0.5
Negeri Sembilan,1/1/2023,female,50-54,chinese,7.1
Negeri Sembilan,1/1/2023,female,50-54,indian,4.3
Negeri Sembilan,1/1/2023,female,50-54,other_citizen,0.1
Negeri Sembilan,1/1/2023,female,50-54,other_noncitizen,0.5
Negeri Sembilan,1/1/2023,female,55-59,overall,28.6
Negeri Sembilan,1/1/2023,female,55-59,bumi_malay,16.2
Negeri Sembilan,1/1/2023,female,55-59,bumi_other,0.4
Negeri Sembilan,1/1/2023,female,55-59,chinese,7.3
Negeri Sembilan,1/1/2023,female,55-59,indian,4.3
Negeri Sembilan,1/1/2023,female,55-59,other_citizen,0.1
Negeri Sembilan,1/1/2023,female,55-59,other_noncitizen,0.4
Negeri Sembilan,1/1/2023,female,60-64,overall,28.1
Negeri Sembilan,1/1/2023,female,60-64,bumi_malay,15.8
Negeri Sembilan,1/1/2023,female,60-64,bumi_other,0.3
Negeri Sembilan,1/1/2023,female,60-64,chinese,7.6
Negeri Sembilan,1/1/2023,female,60-64,indian,4.1
Negeri Sembilan,1/1/2023,female,60-64,other_citizen,0.1
Negeri Sembilan,1/1/2023,female,60-64,other_noncitizen,0.3
Negeri Sembilan,1/1/2023,female,65-69,overall,20.5
Negeri Sembilan,1/1/2023,female,65-69,bumi_malay,11.4
Negeri Sembilan,1/1/2023,female,65-69,bumi_other,0.2
Negeri Sembilan,1/1/2023,female,65-69,chinese,5.7
Negeri Sembilan,1/1/2023,female,65-69,indian,2.9
Negeri Sembilan,1/1/2023,female,65-69,other_citizen,0.1
Negeri Sembilan,1/1/2023,female,65-69,other_noncitizen,0.3
Negeri Sembilan,1/1/2023,female,70-74,overall,14.3
Negeri Sembilan,1/1/2023,female,70-74,bumi_malay,7.5
Negeri Sembilan,1/1/2023,female,70-74,bumi_other,0.1
Negeri Sembilan,1/1/2023,female,70-74,chinese,4.5
Negeri Sembilan,1/1/2023,female,70-74,indian,2.1
Negeri Sembilan,1/1/2023,female,70-74,other_citizen,0
Negeri Sembilan,1/1/2023,female,70-74,other_noncitizen,0.2
Negeri Sembilan,1/1/2023,female,75-79,overall,7.1
Negeri Sembilan,1/1/2023,female,75-79,bumi_malay,3.2
Negeri Sembilan,1/1/2023,female,75-79,bumi_other,0.1
Negeri Sembilan,1/1/2023,female,75-79,chinese,2.6
Negeri Sembilan,1/1/2023,female,75-79,indian,1.1
Negeri Sembilan,1/1/2023,female,75-79,other_citizen,0
Negeri Sembilan,1/1/2023,female,75-79,other_noncitizen,0.1
Negeri Sembilan,1/1/2023,female,80-84,overall,4.1
Negeri Sembilan,1/1/2023,female,80-84,bumi_malay,1.6
Negeri Sembilan,1/1/2023,female,80-84,bumi_other,0
Negeri Sembilan,1/1/2023,female,80-84,chinese,1.8
Negeri Sembilan,1/1/2023,female,80-84,indian,0.5
Negeri Sembilan,1/1/2023,female,80-84,other_citizen,0
Negeri Sembilan,1/1/2023,female,80-84,other_noncitizen,0.1
Negeri Sembilan,1/1/2023,female,85+,overall,1.6
Negeri Sembilan,1/1/2023,female,85+,bumi_malay,0.5
Negeri Sembilan,1/1/2023,female,85+,bumi_other,0
Negeri Sembilan,1/1/2023,female,85+,chinese,0.6
Negeri Sembilan,1/1/2023,female,85+,indian,0.3
Negeri Sembilan,1/1/2023,female,85+,other_citizen,0
Negeri Sembilan,1/1/2023,female,85+,other_noncitizen,0.1
Negeri Sembilan,1/1/2023,male,overall,overall,635.2
Negeri Sembilan,1/1/2023,male,overall,bumi_malay,363.9
Negeri Sembilan,1/1/2023,male,overall,bumi_other,11.7
Negeri Sembilan,1/1/2023,male,overall,chinese,124.9
Negeri Sembilan,1/1/2023,male,overall,indian,82.1
Negeri Sembilan,1/1/2023,male,overall,other_citizen,3.5
Negeri Sembilan,1/1/2023,male,overall,other_noncitizen,49.1
Negeri Sembilan,1/1/2023,male,0-4,overall,37.5
Negeri Sembilan,1/1/2023,male,0-4,bumi_malay,28.1
Negeri Sembilan,1/1/2023,male,0-4,bumi_other,1.1
Negeri Sembilan,1/1/2023,male,0-4,chinese,3.9
Negeri Sembilan,1/1/2023,male,0-4,indian,3.9
Negeri Sembilan,1/1/2023,male,0-4,other_citizen,0.2
Negeri Sembilan,1/1/2023,male,0-4,other_noncitizen,0.3
Negeri Sembilan,1/1/2023,male,9-May,overall,58.3
Negeri Sembilan,1/1/2023,male,9-May,bumi_malay,38.2
Negeri Sembilan,1/1/2023,male,9-May,bumi_other,1.4
Negeri Sembilan,1/1/2023,male,9-May,chinese,10.7
Negeri Sembilan,1/1/2023,male,9-May,indian,7.1
Negeri Sembilan,1/1/2023,male,9-May,other_citizen,0.2
Negeri Sembilan,1/1/2023,male,9-May,other_noncitizen,0.7
Negeri Sembilan,1/1/2023,male,14-Oct,overall,56.3
Negeri Sembilan,1/1/2023,male,14-Oct,bumi_malay,34.9
Negeri Sembilan,1/1/2023,male,14-Oct,bumi_other,1.2
Negeri Sembilan,1/1/2023,male,14-Oct,chinese,11.9
Negeri Sembilan,1/1/2023,male,14-Oct,indian,7.8
Negeri Sembilan,1/1/2023,male,14-Oct,other_citizen,0.2
Negeri Sembilan,1/1/2023,male,14-Oct,other_noncitizen,0.3
Negeri Sembilan,1/1/2023,male,15-19,overall,52
Negeri Sembilan,1/1/2023,male,15-19,bumi_malay,31.7
Negeri Sembilan,1/1/2023,male,15-19,bumi_other,1.1
Negeri Sembilan,1/1/2023,male,15-19,chinese,11.3
Negeri Sembilan,1/1/2023,male,15-19,indian,7.3
Negeri Sembilan,1/1/2023,male,15-19,other_citizen,0.2
Negeri Sembilan,1/1/2023,male,15-19,other_noncitizen,0.5
Negeri Sembilan,1/1/2023,male,20-24,overall,56.1
Negeri Sembilan,1/1/2023,male,20-24,bumi_malay,32.2
Negeri Sembilan,1/1/2023,male,20-24,bumi_other,1.2
Negeri Sembilan,1/1/2023,male,20-24,chinese,8.8
Negeri Sembilan,1/1/2023,male,20-24,indian,7
Negeri Sembilan,1/1/2023,male,20-24,other_citizen,0.2
Negeri Sembilan,1/1/2023,male,20-24,other_noncitizen,6.7
Negeri Sembilan,1/1/2023,male,25-29,overall,51.6
Negeri Sembilan,1/1/2023,male,25-29,bumi_malay,27.3
Negeri Sembilan,1/1/2023,male,25-29,bumi_other,1.2
Negeri Sembilan,1/1/2023,male,25-29,chinese,7.4
Negeri Sembilan,1/1/2023,male,25-29,indian,5.7
Negeri Sembilan,1/1/2023,male,25-29,other_citizen,0.4
Negeri Sembilan,1/1/2023,male,25-29,other_noncitizen,9.6
Negeri Sembilan,1/1/2023,male,30-34,overall,60.6
Negeri Sembilan,1/1/2023,male,30-34,bumi_malay,30.7
Negeri Sembilan,1/1/2023,male,30-34,bumi_other,0.9
Negeri Sembilan,1/1/2023,male,30-34,chinese,8.5
Negeri Sembilan,1/1/2023,male,30-34,indian,7.4
Negeri Sembilan,1/1/2023,male,30-34,other_citizen,0.6
Negeri Sembilan,1/1/2023,male,30-34,other_noncitizen,12.5
Negeri Sembilan,1/1/2023,male,35-39,overall,58.3
Negeri Sembilan,1/1/2023,male,35-39,bumi_malay,30.7
Negeri Sembilan,1/1/2023,male,35-39,bumi_other,0.9
Negeri Sembilan,1/1/2023,male,35-39,chinese,9.4
Negeri Sembilan,1/1/2023,male,35-39,indian,7.5
Negeri Sembilan,1/1/2023,male,35-39,other_citizen,0.6
Negeri Sembilan,1/1/2023,male,35-39,other_noncitizen,9.3
Negeri Sembilan,1/1/2023,male,40-44,overall,47.2
Negeri Sembilan,1/1/2023,male,40-44,bumi_malay,25.7
Negeri Sembilan,1/1/2023,male,40-44,bumi_other,0.8
Negeri Sembilan,1/1/2023,male,40-44,chinese,9.7
Negeri Sembilan,1/1/2023,male,40-44,indian,6.6
Negeri Sembilan,1/1/2023,male,40-44,other_citizen,0.3
Negeri Sembilan,1/1/2023,male,40-44,other_noncitizen,4.1
Negeri Sembilan,1/1/2023,male,45-49,overall,32.7
Negeri Sembilan,1/1/2023,male,45-49,bumi_malay,18
Negeri Sembilan,1/1/2023,male,45-49,bumi_other,0.5
Negeri Sembilan,1/1/2023,male,45-49,chinese,7.3
Negeri Sembilan,1/1/2023,male,45-49,indian,4.7
Negeri Sembilan,1/1/2023,male,45-49,other_citizen,0.2
Negeri Sembilan,1/1/2023,male,45-49,other_noncitizen,2
Negeri Sembilan,1/1/2023,male,50-54,overall,27.8
Negeri Sembilan,1/1/2023,male,50-54,bumi_malay,15.3
Negeri Sembilan,1/1/2023,male,50-54,bumi_other,0.5
Negeri Sembilan,1/1/2023,male,50-54,chinese,7.2
Negeri Sembilan,1/1/2023,male,50-54,indian,4
Negeri Sembilan,1/1/2023,male,50-54,other_citizen,0.1
Negeri Sembilan,1/1/2023,male,50-54,other_noncitizen,0.7
Negeri Sembilan,1/1/2023,male,55-59,overall,25.7
Negeri Sembilan,1/1/2023,male,55-59,bumi_malay,14.2
Negeri Sembilan,1/1/2023,male,55-59,bumi_other,0.3
Negeri Sembilan,1/1/2023,male,55-59,chinese,6.6
Negeri Sembilan,1/1/2023,male,55-59,indian,3.7
Negeri Sembilan,1/1/2023,male,55-59,other_citizen,0.1
Negeri Sembilan,1/1/2023,male,55-59,other_noncitizen,0.7
Negeri Sembilan,1/1/2023,male,60-64,overall,27.5
Negeri Sembilan,1/1/2023,male,60-64,bumi_malay,14.8
Negeri Sembilan,1/1/2023,male,60-64,bumi_other,0.2
Negeri Sembilan,1/1/2023,male,60-64,chinese,7.8
Negeri Sembilan,1/1/2023,male,60-64,indian,3.8
Negeri Sembilan,1/1/2023,male,60-64,other_citizen,0.1
Negeri Sembilan,1/1/2023,male,60-64,other_noncitizen,0.7
Negeri Sembilan,1/1/2023,male,65-69,overall,18.6
Negeri Sembilan,1/1/2023,male,65-69,bumi_malay,10.2
Negeri Sembilan,1/1/2023,male,65-69,bumi_other,0.1
Negeri Sembilan,1/1/2023,male,65-69,chinese,5.4
Negeri Sembilan,1/1/2023,male,65-69,indian,2.4
Negeri Sembilan,1/1/2023,male,65-69,other_citizen,0.1
Negeri Sembilan,1/1/2023,male,65-69,other_noncitizen,0.4
Negeri Sembilan,1/1/2023,male,70-74,overall,13.8
Negeri Sembilan,1/1/2023,male,70-74,bumi_malay,7.1
Negeri Sembilan,1/1/2023,male,70-74,bumi_other,0.1
Negeri Sembilan,1/1/2023,male,70-74,chinese,4.6
Negeri Sembilan,1/1/2023,male,70-74,indian,1.8
Negeri Sembilan,1/1/2023,male,70-74,other_citizen,0
Negeri Sembilan,1/1/2023,male,70-74,other_noncitizen,0.2
Negeri Sembilan,1/1/2023,male,75-79,overall,6.5
Negeri Sembilan,1/1/2023,male,75-79,bumi_malay,2.9
Negeri Sembilan,1/1/2023,male,75-79,bumi_other,0.1
Negeri Sembilan,1/1/2023,male,75-79,chinese,2.5
Negeri Sembilan,1/1/2023,male,75-79,indian,0.8
Negeri Sembilan,1/1/2023,male,75-79,other_citizen,0
Negeri Sembilan,1/1/2023,male,75-79,other_noncitizen,0.2
Negeri Sembilan,1/1/2023,male,80-84,overall,3.5
Negeri Sembilan,1/1/2023,male,80-84,bumi_malay,1.4
Negeri Sembilan,1/1/2023,male,80-84,bumi_other,0
Negeri Sembilan,1/1/2023,male,80-84,chinese,1.5
Negeri Sembilan,1/1/2023,male,80-84,indian,0.5
Negeri Sembilan,1/1/2023,male,80-84,other_citizen,0
Negeri Sembilan,1/1/2023,male,80-84,other_noncitizen,0.1
Negeri Sembilan,1/1/2023,male,85+,overall,1.2
Negeri Sembilan,1/1/2023,male,85+,bumi_malay,0.4
Negeri Sembilan,1/1/2023,male,85+,bumi_other,0
Negeri Sembilan,1/1/2023,male,85+,chinese,0.5
Negeri Sembilan,1/1/2023,male,85+,indian,0.2
Negeri Sembilan,1/1/2023,male,85+,other_citizen,0
Negeri Sembilan,1/1/2023,male,85+,other_noncitizen,0
Pahang,1/1/2023,both,overall,overall,1642.7
Pahang,1/1/2023,both,overall,bumi_malay,1173.6
Pahang,1/1/2023,both,overall,bumi_other,94.3
Pahang,1/1/2023,both,overall,chinese,219.9
Pahang,1/1/2023,both,overall,indian,55.8
Pahang,1/1/2023,both,overall,other_citizen,9.5
Pahang,1/1/2023,both,overall,other_noncitizen,89.6
Pahang,1/1/2023,both,0-4,overall,123.2
Pahang,1/1/2023,both,0-4,bumi_malay,101.2
Pahang,1/1/2023,both,0-4,bumi_other,9.2
Pahang,1/1/2023,both,0-4,chinese,8.7
Pahang,1/1/2023,both,0-4,indian,2.6
Pahang,1/1/2023,both,0-4,other_citizen,0.7
Pahang,1/1/2023,both,0-4,other_noncitizen,0.7
Pahang,1/1/2023,both,9-May,overall,138.4
Pahang,1/1/2023,both,9-May,bumi_malay,109.4
Pahang,1/1/2023,both,9-May,bumi_other,8.9
Pahang,1/1/2023,both,9-May,chinese,15.1
Pahang,1/1/2023,both,9-May,indian,3.8
Pahang,1/1/2023,both,9-May,other_citizen,0.7
Pahang,1/1/2023,both,9-May,other_noncitizen,0.4
Pahang,1/1/2023,both,14-Oct,overall,143.6
Pahang,1/1/2023,both,14-Oct,bumi_malay,106.2
Pahang,1/1/2023,both,14-Oct,bumi_other,8.1
Pahang,1/1/2023,both,14-Oct,chinese,23.1
Pahang,1/1/2023,both,14-Oct,indian,5.1
Pahang,1/1/2023,both,14-Oct,other_citizen,0.6
Pahang,1/1/2023,both,14-Oct,other_noncitizen,0.6
Pahang,1/1/2023,both,15-19,overall,163.7
Pahang,1/1/2023,both,15-19,bumi_malay,118.4
Pahang,1/1/2023,both,15-19,bumi_other,9.2
Pahang,1/1/2023,both,15-19,chinese,28.6
Pahang,1/1/2023,both,15-19,indian,6.4
Pahang,1/1/2023,both,15-19,other_citizen,0.6
Pahang,1/1/2023,both,15-19,other_noncitizen,0.6
Pahang,1/1/2023,both,20-24,overall,140.8
Pahang,1/1/2023,both,20-24,bumi_malay,102
Pahang,1/1/2023,both,20-24,bumi_other,9.2
Pahang,1/1/2023,both,20-24,chinese,16
Pahang,1/1/2023,both,20-24,indian,5
Pahang,1/1/2023,both,20-24,other_citizen,0.7
Pahang,1/1/2023,both,20-24,other_noncitizen,7.8
Pahang,1/1/2023,both,25-29,overall,123.4
Pahang,1/1/2023,both,25-29,bumi_malay,78.3
Pahang,1/1/2023,both,25-29,bumi_other,9.1
Pahang,1/1/2023,both,25-29,chinese,12.4
Pahang,1/1/2023,both,25-29,indian,4.2
Pahang,1/1/2023,both,25-29,other_citizen,0.9
Pahang,1/1/2023,both,25-29,other_noncitizen,18.6
Pahang,1/1/2023,both,30-34,overall,130.6
Pahang,1/1/2023,both,30-34,bumi_malay,83.2
Pahang,1/1/2023,both,30-34,bumi_other,8.3
Pahang,1/1/2023,both,30-34,chinese,13.2
Pahang,1/1/2023,both,30-34,indian,4
Pahang,1/1/2023,both,30-34,other_citizen,1
Pahang,1/1/2023,both,30-34,other_noncitizen,21
Pahang,1/1/2023,both,35-39,overall,137.4
Pahang,1/1/2023,both,35-39,bumi_malay,92.5
Pahang,1/1/2023,both,35-39,bumi_other,7.1
Pahang,1/1/2023,both,35-39,chinese,15.5
Pahang,1/1/2023,both,35-39,indian,4.1
Pahang,1/1/2023,both,35-39,other_citizen,1.1
Pahang,1/1/2023,both,35-39,other_noncitizen,17.1
Pahang,1/1/2023,both,40-44,overall,131.7
Pahang,1/1/2023,both,40-44,bumi_malay,90.6
Pahang,1/1/2023,both,40-44,bumi_other,6
Pahang,1/1/2023,both,40-44,chinese,17.9
Pahang,1/1/2023,both,40-44,indian,4.6
Pahang,1/1/2023,both,40-44,other_citizen,0.9
Pahang,1/1/2023,both,40-44,other_noncitizen,11.7
Pahang,1/1/2023,both,45-49,overall,100.8
Pahang,1/1/2023,both,45-49,bumi_malay,69.4
Pahang,1/1/2023,both,45-49,bumi_other,4.7
Pahang,1/1/2023,both,45-49,chinese,16.1
Pahang,1/1/2023,both,45-49,indian,3.9
Pahang,1/1/2023,both,45-49,other_citizen,0.7
Pahang,1/1/2023,both,45-49,other_noncitizen,5.9
Pahang,1/1/2023,both,50-54,overall,77
Pahang,1/1/2023,both,50-54,bumi_malay,53.4
Pahang,1/1/2023,both,50-54,bumi_other,3.5
Pahang,1/1/2023,both,50-54,chinese,13.7
Pahang,1/1/2023,both,50-54,indian,3.1
Pahang,1/1/2023,both,50-54,other_citizen,0.5
Pahang,1/1/2023,both,50-54,other_noncitizen,2.6
Pahang,1/1/2023,both,55-59,overall,63.9
Pahang,1/1/2023,both,55-59,bumi_malay,45.5
Pahang,1/1/2023,both,55-59,bumi_other,2.6
Pahang,1/1/2023,both,55-59,chinese,11.7
Pahang,1/1/2023,both,55-59,indian,2.4
Pahang,1/1/2023,both,55-59,other_citizen,0.3
Pahang,1/1/2023,both,55-59,other_noncitizen,1.5
Pahang,1/1/2023,both,60-64,overall,58.2
Pahang,1/1/2023,both,60-64,bumi_malay,41.5
Pahang,1/1/2023,both,60-64,bumi_other,2.1
Pahang,1/1/2023,both,60-64,chinese,11.1
Pahang,1/1/2023,both,60-64,indian,2.3
Pahang,1/1/2023,both,60-64,other_citizen,0.3
Pahang,1/1/2023,both,60-64,other_noncitizen,0.8
Pahang,1/1/2023,both,65-69,overall,40.6
Pahang,1/1/2023,both,65-69,bumi_malay,30.2
Pahang,1/1/2023,both,65-69,bumi_other,1.6
Pahang,1/1/2023,both,65-69,chinese,7
Pahang,1/1/2023,both,65-69,indian,1.6
Pahang,1/1/2023,both,65-69,other_citizen,0.2
Pahang,1/1/2023,both,65-69,other_noncitizen,0.1
Pahang,1/1/2023,both,70-74,overall,31.6
Pahang,1/1/2023,both,70-74,bumi_malay,24.2
Pahang,1/1/2023,both,70-74,bumi_other,1.5
Pahang,1/1/2023,both,70-74,chinese,4.4
Pahang,1/1/2023,both,70-74,indian,1.1
Pahang,1/1/2023,both,70-74,other_citizen,0.2
Pahang,1/1/2023,both,70-74,other_noncitizen,0.1
Pahang,1/1/2023,both,75-79,overall,19.9
Pahang,1/1/2023,both,75-79,bumi_malay,14.6
Pahang,1/1/2023,both,75-79,bumi_other,1.2
Pahang,1/1/2023,both,75-79,chinese,3.3
Pahang,1/1/2023,both,75-79,indian,0.7
Pahang,1/1/2023,both,75-79,other_citizen,0
Pahang,1/1/2023,both,75-79,other_noncitizen,0
Pahang,1/1/2023,both,80-84,overall,9.4
Pahang,1/1/2023,both,80-84,bumi_malay,6.9
Pahang,1/1/2023,both,80-84,bumi_other,0.8
Pahang,1/1/2023,both,80-84,chinese,1.3
Pahang,1/1/2023,both,80-84,indian,0.4
Pahang,1/1/2023,both,80-84,other_citizen,0
Pahang,1/1/2023,both,80-84,other_noncitizen,0
Pahang,1/1/2023,both,85+,overall,8.7
Pahang,1/1/2023,both,85+,bumi_malay,6.2
Pahang,1/1/2023,both,85+,bumi_other,1.1
Pahang,1/1/2023,both,85+,chinese,0.8
Pahang,1/1/2023,both,85+,indian,0.3
Pahang,1/1/2023,both,85+,other_citizen,0.1
Pahang,1/1/2023,both,85+,other_noncitizen,0.1
Pahang,1/1/2023,female,overall,overall,770
Pahang,1/1/2023,female,overall,bumi_malay,577.3
Pahang,1/1/2023,female,overall,bumi_other,46.1
Pahang,1/1/2023,female,overall,chinese,105.4
Pahang,1/1/2023,female,overall,indian,27.5
Pahang,1/1/2023,female,overall,other_citizen,3.6
Pahang,1/1/2023,female,overall,other_noncitizen,10
Pahang,1/1/2023,female,0-4,overall,60.2
Pahang,1/1/2023,female,0-4,bumi_malay,49.4
Pahang,1/1/2023,female,0-4,bumi_other,4.6
Pahang,1/1/2023,female,0-4,chinese,4.1
Pahang,1/1/2023,female,0-4,indian,1.4
Pahang,1/1/2023,female,0-4,other_citizen,0.4
Pahang,1/1/2023,female,0-4,other_noncitizen,0.3
Pahang,1/1/2023,female,9-May,overall,68.1
Pahang,1/1/2023,female,9-May,bumi_malay,53.5
Pahang,1/1/2023,female,9-May,bumi_other,4.8
Pahang,1/1/2023,female,9-May,chinese,7.2
Pahang,1/1/2023,female,9-May,indian,2.1
Pahang,1/1/2023,female,9-May,other_citizen,0.4
Pahang,1/1/2023,female,9-May,other_noncitizen,0.2
Pahang,1/1/2023,female,14-Oct,overall,69.5
Pahang,1/1/2023,female,14-Oct,bumi_malay,51.9
Pahang,1/1/2023,female,14-Oct,bumi_other,3.3
Pahang,1/1/2023,female,14-Oct,chinese,11.4
Pahang,1/1/2023,female,14-Oct,indian,2.4
Pahang,1/1/2023,female,14-Oct,other_citizen,0.3
Pahang,1/1/2023,female,14-Oct,other_noncitizen,0.2
Pahang,1/1/2023,female,15-19,overall,77.3
Pahang,1/1/2023,female,15-19,bumi_malay,56.2
Pahang,1/1/2023,female,15-19,bumi_other,4.6
Pahang,1/1/2023,female,15-19,chinese,13.2
Pahang,1/1/2023,female,15-19,indian,3
Pahang,1/1/2023,female,15-19,other_citizen,0.3
Pahang,1/1/2023,female,15-19,other_noncitizen,0.1
Pahang,1/1/2023,female,20-24,overall,64.5
Pahang,1/1/2023,female,20-24,bumi_malay,49.5
Pahang,1/1/2023,female,20-24,bumi_other,4.6
Pahang,1/1/2023,female,20-24,chinese,7.3
Pahang,1/1/2023,female,20-24,indian,2.4
Pahang,1/1/2023,female,20-24,other_citizen,0.3
Pahang,1/1/2023,female,20-24,other_noncitizen,0.4
Pahang,1/1/2023,female,25-29,overall,50.7
Pahang,1/1/2023,female,25-29,bumi_malay,37.4
Pahang,1/1/2023,female,25-29,bumi_other,4.3
Pahang,1/1/2023,female,25-29,chinese,5.8
Pahang,1/1/2023,female,25-29,indian,2
Pahang,1/1/2023,female,25-29,other_citizen,0.3
Pahang,1/1/2023,female,25-29,other_noncitizen,0.9
Pahang,1/1/2023,female,30-34,overall,55.4
Pahang,1/1/2023,female,30-34,bumi_malay,40.9
Pahang,1/1/2023,female,30-34,bumi_other,4.1
Pahang,1/1/2023,female,30-34,chinese,6.7
Pahang,1/1/2023,female,30-34,indian,1.9
Pahang,1/1/2023,female,30-34,other_citizen,0.3
Pahang,1/1/2023,female,30-34,other_noncitizen,1.5
Pahang,1/1/2023,female,35-39,overall,61.2
